Decline,Topic_Change
8888,False
8890,False
8891,False
8892,True
8893,False
8896,True
8897,False
8898,False
8899,True
8900,True
8902,True
8905,True
8906,True
8907,True
8908,False
8909,False
8910,False
8911,True
8912,False
8913,True
8914,False
8915,True
8916,True
8917,True
8918,False
8919,False
8920,True
8921,False
8922,False
8923,False
8924,False
8925,True
8926,False
8928,True
8929,False
8930,False
8931,True
8932,True
8933,False
8934,True
8936,True
8938,False
8939,True
8940,False
8941,True
8943,True
8944,True
8945,True
8946,True
8947,False
8949,True
8950,True
8952,True
8953,False
8954,False
8955,True
8956,False
8957,False
8958,True
8959,True
8960,False
8961,False
8962,True
8963,True
8964,True
8965,True
8966,True
8967,False
8968,False
8969,False
8970,True
8971,False
8972,False
8973,True
8974,False
8975,False
8976,False
8977,True
8978,True
8980,False
8981,False
8982,False
8983,True
8984,True
8985,False
8986,False
8987,False
8988,False
8989,False
8990,False
8991,False
8992,True
8993,True
8994,True
8995,False
8997,True
8998,True
8999,True
9001,False
9002,False
9003,True
9004,True
9005,False
9007,False
9008,False
9009,False
9010,False
9011,False
9012,False
9013,False
9016,False
9017,True
9018,False
9019,True
9020,True
9021,False
9022,False
9023,False
9024,False
9025,True
9026,False
9027,False
9028,False
9029,False
9031,True
9032,False
9033,True
9034,True
9035,False
9036,True
9037,True
9038,False
9039,False
9040,True
9041,True
9042,False
9043,True
9044,True
9045,False
9047,False
9048,True
9050,False
9051,True
9052,False
9053,True
9054,False
9055,True
9057,False
9058,True
9059,True
9060,False
9061,False
9062,False
9064,False
9065,True
9066,True
9067,True
9068,False
9069,False
9070,False
9071,False
9072,False
9073,True
9074,True
9075,False
9076,True
9077,True
9079,True
9080,False
9081,False
9082,False
9083,True
9084,False
9085,False
9086,False
9087,True
9088,False
9089,True
9090,False
9091,True
9092,False
9093,False
9094,False
9095,False
9096,False
9100,False
9101,False
9102,False
9103,False
9104,False
9105,False
9106,False
9108,False
9109,False
9110,False
9111,True
9112,False
9114,False
9115,True
9116,True
9117,False
9118,False
9119,True
9120,True
9121,False
9122,True
9123,True
9124,True
9125,False
9126,False
9127,False
9130,False
9131,False
9132,True
9133,False
9134,False
9135,True
9136,False
9137,True
9138,True
9139,True
9140,False
9141,True
9142,True
9143,True
9145,False
9146,False
9147,True
9149,True
9150,False
9152,False
9153,True
9154,False
9155,False
9157,False
9158,True
9159,True
9160,True
9161,True
9162,False
9163,True
9164,True
9165,False
9166,False
9167,True
9168,False
9169,True
9170,False
9171,False
9172,False
9173,True
9174,True
9175,False
9176,True
9177,False
9178,False
9179,False
9180,False
9181,True
9182,True
9184,False
9185,False
9186,True
9187,True
9188,False
9189,True
9190,False
9191,True
9192,False
9193,True
9195,True
9196,True
9197,False
9198,True
9199,True
9200,False
9201,True
9202,False
9203,True
9204,True
9205,False
9206,False
9207,False
9208,True
9209,True
9211,True
9213,False
9214,True
9215,True
9216,False
9217,False
9218,False
9219,True
9220,False
9221,False
9222,False
9223,False
9224,False
9225,True
9226,True
9227,False
9228,True
9230,True
9231,False
9232,True
9233,True
9236,False
9237,False
9240,False
9241,True
9242,True
9243,True
9245,False
9247,False
9248,True
9249,True
9250,False
9251,False
9252,True
9254,False
9255,True
9256,False
9257,False
9258,False
9259,False
9260,True
9262,True
9263,True
9264,False
9265,False
9266,False
9267,True
9268,False
9269,False
9270,True
9271,False
9272,False
9273,False
9274,False
9275,False
9276,False
9277,False
9278,False
9279,True
9280,True
9281,False
9282,False
9283,True
9285,False
9287,True
9288,True
9289,False
9290,False
9291,False
9292,False
9293,False
9294,True
9295,True
9296,True
9297,True
9298,False
9299,True
9300,False
9302,True
9303,True
9304,True
9305,True
9306,True
9307,True
9308,False
9309,False
9310,True
9312,False
9313,True
9314,True
9315,False
9316,True
9317,False
9318,False
9319,False
9320,True
9321,True
9322,False
9323,False
9324,False
9325,False
9326,True
9327,False
9328,False
9329,False
9330,True
9331,False
9332,True
9333,False
9334,False
9335,False
9337,True
9338,False
9339,False
9340,False
9341,True
9342,True
9343,False
9344,True
9345,False
9347,False
9348,False
9349,False
9350,False
9351,False
9352,True
9354,False
9355,True
9356,True
9357,True
9359,True
9361,True
9362,True
9363,True
9364,True
9365,False
9366,False
9367,True
9368,False
9369,False
9371,True
9372,True
9373,True
9374,True
9375,False
9376,False
9377,True
9378,False
9379,False
9380,False
9381,True
9382,False
9383,False
9384,False
9385,True
9386,False
9387,False
9388,False
9389,False
9390,False
9391,False
9392,False
9394,True
9395,True
9396,False
9397,True
9398,False
9399,False
9400,True
9401,False
9402,True
9403,True
9405,True
9406,True
9407,True
9408,False
9409,False
9410,True
9411,True
9412,True
9413,True
9414,False
9415,True
9416,True
9419,False
9420,False
9421,False
9422,True
9423,False
9424,True
9425,False
9426,False
9427,True
9428,False
9429,False
9430,True
9431,False
9432,True
9433,True
9434,False
9435,True
9436,False
9437,False
9438,False
9439,False
9440,True
9441,False
9442,True
9443,False
9445,False
9446,True
9447,True
9448,True
9449,False
9450,False
9451,False
9452,True
9454,False
9457,False
9458,False
9459,False
9460,False
9463,False
9466,False
9467,True
9468,True
9469,False
9471,False
9472,True
9473,False
9475,True
9476,True
9478,True
9479,False
9480,False
9481,False
9483,True
9484,True
9485,False
9486,False
9487,False
9488,True
9489,False
9490,True
9491,False
9492,False
9493,False
9494,False
9495,False
9496,True
9499,False
9500,False
9502,True
9503,False
9505,False
9506,False
9507,False
9509,True
9510,True
9511,False
9512,False
9514,False
9515,False
9516,False
9517,False
9518,False
9519,False
9520,True
9521,False
9523,False
9524,False
9525,False
9526,True
9527,False
9528,True
9529,True
9530,False
9531,True
9532,False
9533,False
9535,False
9536,False
9537,False
9538,False
9539,False
9540,True
9541,False
9542,True
9543,False
9544,True
9545,False
9547,False
9548,True
9549,True
9552,False
9554,False
9555,True
9556,True
9557,False
9558,False
9559,False
9560,False
9562,False
9563,False
9564,False
9565,False
9566,False
9567,False
9568,True
9569,True
9570,False
9571,True
9572,True
9573,False
9574,False
9575,True
9576,True
9577,True
9578,True
9579,False
9580,False
9581,True
9583,True
9584,True
9585,True
9586,False
9587,False
9589,False
9591,False
9592,False
9593,False
9594,False
9595,True
9596,False
9598,True
9599,False
9600,False
9601,True
9603,False
9604,False
9605,True
9606,False
9607,False
9609,False
9610,True
9612,False
9613,False
9614,True
9615,False
9616,False
9617,False
9618,True
9619,False
9620,True
9621,True
9622,True
9623,False
9624,False
9625,False
9626,False
9627,True
9628,True
9629,False
9630,True
9631,False
9632,True
9633,False
9634,False
9635,False
9636,True
9637,False
9639,False
9640,True
9641,False
9642,False
9643,True
9644,False
9645,True
9646,False
9647,True
9648,True
9649,False
9650,True
9651,False
9652,False
9653,False
9656,False
9657,True
9658,False
9659,False
9660,False
9661,True
9663,False
9664,False
9665,False
9666,False
9667,False
9668,False
9669,False
9670,True
9672,True
9673,False
9674,False
9675,True
9676,True
9677,True
9678,False
9679,False
9680,True
9681,True
9682,True
9684,False
9686,False
9687,False
9688,False
9689,False
9690,False
9691,True
9693,False
9694,False
9695,True
9696,True
9697,True
9698,True
9699,False
9700,True
9701,False
9703,False
9704,True
9706,True
9707,True
9708,True
9709,True
9711,False
9712,True
9713,False
9714,True
9715,True
9716,True
9717,False
9718,False
9719,True
9720,False
9721,False
9722,True
9723,False
9725,True
9726,False
9727,True
9729,True
9730,False
9731,False
9732,False
9734,True
9735,False
9736,False
9737,False
9738,False
9739,False
9740,False
9741,False
9742,False
9743,True
9744,True
9745,False
9746,False
9747,False
9748,True
9749,False
9751,False
9752,True
9753,True
9754,True
9755,True
9756,True
9757,False
9758,False
9759,False
9760,False
9761,True
9762,True
9763,True
9764,True
9765,True
9766,True
9767,True
9768,True
9769,False
9770,False
9771,True
9772,True
9773,True
9776,True
9777,False
9778,True
9779,True
9780,False
9781,False
9783,False
9784,False
9785,False
9786,True
9787,False
9788,True
9789,False
9790,True
9792,True
9793,True
9794,True
9795,False
9797,True
9798,False
9799,True
9800,False
9801,False
9802,False
9803,False
9804,True
9806,False
9808,False
9812,False
9813,False
9814,False
9815,True
9816,False
9817,True
9818,False
9819,False
9820,True
9821,False
9822,False
9823,False
9824,True
9826,True
9827,False
9828,True
9829,False
9830,True
9831,True
9832,True
9833,False
9834,True
9835,False
9836,True
9837,True
9838,False
9839,True
9840,True
9841,True
9842,True
9843,True
9844,False
9845,False
9846,True
9847,False
9848,True
9849,True
9850,True
9852,False
9853,True
9854,True
9856,True
9858,False
9859,False
9860,False
9861,False
9862,False
9863,False
9864,True
9865,False
9866,True
9867,False
9868,False
9869,True
9870,True
9871,True
9872,False
9875,True
9876,True
9877,True
9878,False
9879,True
9880,True
9882,False
9883,True
9884,False
9885,True
9886,True
9887,False
9888,True
9890,True
9891,True
9892,True
9893,False
9894,False
9895,False
9896,True
9898,True
9899,False
9900,False
9901,True
9903,False
9905,False
9907,True
9908,False
9910,True
9912,False
9913,False
9914,False
9915,True
9916,False
9917,False
9918,True
9919,True
9920,False
9921,True
9922,True
9923,True
9924,False
9925,True
9926,True
9927,False
9928,False
9929,True
9930,False
9931,False
9932,True
9933,False
9934,False
9936,False
9937,False
9939,False
9940,False
9941,False
9942,False
9943,False
9944,True
9945,False
9946,True
9947,False
9949,False
9950,False
9953,False
9954,False
9955,False
9958,True
9959,True
9960,True
9961,False
9962,True
9963,False
9964,False
9965,False
9966,True
9967,False
9968,False
9970,True
9971,False
9972,True
9973,True
9974,False
9975,False
9976,False
9977,False
9980,True
9981,True
9982,True
9983,True
9984,False
9985,True
9986,True
9987,True
9988,False
9989,False
9991,True
9992,False
9993,True
9994,False
9995,False
9996,True
9997,False
9998,True
10000,False
10001,True
10002,True
10004,False
10006,True
10007,False
10008,False
10009,False
10010,False
10011,False
10013,False
10014,False
10015,False
10016,False
10018,False
10019,False
10020,False
10021,True
10023,True
10024,False
10027,True
10028,False
10029,False
10031,True
10033,True
10034,False
10036,True
10037,False
10038,False
10039,False
10040,True
10041,True
10042,False
10043,True
10044,False
10045,True
10046,True
10047,False
10049,True
10050,False
10051,True
10052,True
10053,False
10054,False
10055,True
10056,True
10059,False
10060,False
10061,False
10062,True
10063,True
10064,True
10065,False
10066,True
10067,False
10068,False
10069,False
10070,False
10071,False
10072,True
10073,False
10075,True
10076,False
10077,False
10078,True
10079,False
10080,True
10081,True
10082,False
10083,False
10084,False
10085,False
10086,False
10089,True
10090,False
10091,True
10092,False
10093,True
10097,True
10098,False
10099,True
10100,True
10101,False
10102,True
10103,True
10104,False
10105,True
10106,True
10107,False
10108,False
10109,True
10110,False
10111,False
10113,True
10114,True
10115,True
10116,False
10117,True
10118,True
10119,True
10120,True
10121,True
10122,False
10123,False
10124,True
10125,False
10126,False
10127,False
10128,False
10129,False
10130,True
10131,False
10132,True
10133,True
10134,True
10135,False
10136,False
10139,False
10140,False
10141,True
10142,False
10143,True
10144,True
10145,False
10147,False
10148,True
10150,False
10151,True
10152,False
10153,True
10154,False
10155,True
10156,True
10157,False
10159,False
10160,False
10161,False
10163,True
10164,False
10165,True
10167,False
10169,True
10170,False
10171,False
10172,False
10173,True
10174,True
10175,False
10176,True
10177,True
10178,False
10181,False
10182,False
10183,False
10185,False
10186,True
10187,True
10188,True
10189,True
10190,True
10191,False
10192,True
10193,True
10194,False
10195,False
10196,False
10197,False
10198,True
10199,False
10200,False
10201,False
10202,False
10203,False
10204,False
10205,False
10206,True
10208,True
10209,False
10210,True
10211,False
10213,True
10214,True
10215,True
10216,True
10217,False
10218,False
10219,False
10221,True
10222,True
10223,False
10224,True
10225,False
10226,False
10227,True
10228,False
10229,True
10230,False
10231,False
10232,False
10233,False
10234,False
10235,False
10236,False
10237,True
10238,False
10239,True
10240,False
10241,False
10242,False
10243,False
10244,False
10245,True
10246,True
10247,True
10248,False
10249,False
10250,False
10251,True
10252,True
10253,False
10254,True
10255,True
10256,True
10257,False
10258,False
10259,True
10260,False
10261,False
10262,False
10263,False
10264,True
10265,True
10267,False
10268,True
10269,False
10270,False
10271,False
10272,True
10275,False
10276,False
10277,True
10278,True
10279,False
10280,False
10281,False
10282,False
10283,False
10284,True
10285,True
10286,True
10287,True
10289,False
10290,True
10291,False
10292,True
10293,False
10294,True
10295,True
10296,True
10297,True
10298,False
10299,True
10301,False
10302,False
10303,True
10304,True
10305,False
10306,False
10307,False
10308,True
10309,False
10310,False
10311,False
10314,False
10315,True
10316,True
10318,False
10319,True
10320,False
10321,True
10322,True
10324,False
10326,True
10327,False
10328,False
10329,True
10330,True
10331,False
10332,True
10334,False
10336,True
10338,False
10339,True
10340,True
10341,False
10342,False
10343,True
10344,True
10345,False
10346,False
10347,True
10348,False
10349,True
10350,True
10351,True
10352,False
10353,False
10355,True
10356,False
10357,True
10358,False
10359,True
10360,False
10361,True
10362,False
10363,False
10364,False
10366,False
10367,True
10369,True
10370,False
10371,False
10373,False
10374,False
10376,False
10377,False
10378,False
10379,False
10380,False
10381,True
10383,False
10384,False
10385,False
10386,False
10387,False
10388,False
10389,False
10390,False
10391,True
10392,True
10394,True
10395,False
10396,False
10397,False
10398,True
10399,True
10400,True
10401,True
10402,True
10404,True
10405,True
10406,False
10407,True
10408,False
10409,False
10411,True
10412,False
10413,False
10415,True
10416,False
10417,False
10419,False
10420,False
10421,True
10422,False
10423,True
10424,False
10425,True
10426,True
10427,True
10428,True
10429,False
10430,False
10431,False
10432,True
10433,True
10434,True
10435,False
10438,False
10439,True
10440,True
10441,False
10442,False
10443,True
10444,False
10446,False
10447,False
10448,True
10449,True
10450,True
10451,True
10452,True
10453,False
10454,True
10455,True
10456,False
10459,True
10460,True
10461,True
10462,False
10463,True
10464,False
10465,False
10466,True
10467,True
10468,True
10469,True
10470,False
10471,False
10472,False
10473,False
10474,False
10475,True
10476,True
10477,True
10480,False
10481,False
10482,True
10483,False
10486,True
10487,True
10488,False
10489,False
10490,False
10491,False
10493,True
10494,True
10495,True
10496,False
10497,True
10498,True
10499,True
10501,False
10502,False
10503,False
10504,False
10505,True
10506,True
10508,False
10509,False
10511,True
10513,True
10514,False
10515,True
10516,False
10517,False
10519,False
10520,False
10521,False
10522,False
10523,False
10524,False
10525,True
10526,False
10527,True
10528,False
10529,True
10530,False
10531,True
10532,False
10534,True
10535,True
10537,False
10538,False
10539,False
10540,False
10542,False
10544,False
10545,False
10546,False
10547,True
10548,False
10549,False
10550,True
10551,False
10552,True
10553,False
10554,False
10555,False
10556,False
10557,True
10558,False
10559,False
10560,False
10561,True
10562,True
10563,True
10564,False
10565,False
10566,False
10567,False
10568,True
10569,False
10570,False
10571,False
10573,True
10574,True
10575,True
10576,False
10577,True
10578,True
10579,True
10580,False
10581,True
10582,True
10583,False
10584,True
10585,True
10586,True
10587,True
10588,True
10589,False
10590,False
10591,False
10592,True
10593,True
10594,False
10595,True
10596,False
10597,True
10599,False
10600,False
10601,True
10603,True
10604,False
10606,True
10607,False
10608,True
10609,False
10610,False
10611,True
10612,False
10613,False
10614,False
10615,True
10616,True
10617,True
10619,False
10620,True
10621,True
10622,True
10623,False
10624,True
10625,False
10626,True
10627,True
10628,True
10629,True
10630,False
10631,False
10632,False
10633,True
10634,False
10635,True
10636,True
10637,True
10638,False
10639,False
10641,False
10642,False
10643,False
10644,False
10645,True
10646,True
10647,False
10648,False
10649,False
10650,True
10651,True
10652,False
10654,False
10655,True
10656,False
10657,True
10658,False
10659,False
10660,False
10661,True
10662,False
10663,False
10664,False
10665,False
10666,True
10667,False
10668,True
10669,False
10670,True
10671,False
10672,False
10673,True
10674,True
10675,True
10676,True
10677,True
10678,True
10679,True
10680,False
10681,False
10682,True
10683,False
10684,True
10685,True
10686,False
10687,False
10688,False
10689,True
10690,False
10691,False
10692,False
10693,False
10694,False
10695,False
10696,True
10697,False
10699,True
10700,True
10701,True
10702,False
10704,True
10705,True
10706,True
10707,True
10708,True
10709,False
10710,True
10711,False
10712,True
10714,True
10715,True
10716,True
10717,True
10718,False
10719,False
10720,False
10722,False
10723,False
10725,False
10726,False
10727,True
10728,False
10729,False
10730,True
10731,False
10732,True
10733,False
10734,False
10735,False
10736,False
10738,False
10739,True
10741,False
10742,False
10743,True
10744,True
10746,True
10748,False
10749,False
10750,False
10751,False
10752,False
10754,False
10755,False
10756,True
10757,False
10758,False
10759,True
10760,False
10761,False
10762,True
10763,False
10764,True
10765,True
10766,False
10767,False
10768,False
10770,False
10771,False
10772,False
10773,False
10774,True
10775,False
10776,True
10777,False
10778,False
10780,False
10781,True
10782,True
10783,False
10784,True
10785,False
10786,False
10787,False
10788,False
10789,True
10790,False
10791,False
10792,False
10793,False
10794,False
10795,True
10796,True
10797,False
10798,True
10800,True
10801,True
10802,True
10803,False
10804,False
10805,True
10806,True
10807,False
10808,True
10809,True
10811,True
10812,False
10813,False
10814,False
10815,False
10816,False
10818,False
10819,True
10821,False
10822,False
10823,True
10824,False
10825,False
10826,False
10827,True
10828,False
10829,False
10830,False
10831,False
10832,True
10833,False
10834,True
10835,True
10836,False
10837,False
10838,True
10839,True
10840,False
10841,False
10842,False
10843,True
10844,False
10845,False
10847,True
10848,True
10849,True
10850,True
10851,False
10852,True
10853,True
10854,True
10855,True
10856,True
10857,False
10858,False
10860,True
10861,False
10863,True
10864,False
10865,True
10866,False
10867,False
10868,True
10869,True
10870,False
10871,False
10872,True
10873,False
10874,False
10875,False
10876,True
10877,False
10878,True
10879,True
10880,True
10881,True
10883,False
10884,False
10885,True
10886,True
10887,True
10888,True
10890,False
10891,False
10892,False
10893,False
10895,True
10896,False
10897,True
10899,True
10900,False
10901,True
10902,True
10903,False
10904,False
10905,True
10906,True
10907,True
10908,False
10910,False
10911,False
10913,False
10914,False
10915,True
10917,False
10921,False
10922,False
10923,False
10924,True
10925,True
10926,False
10927,False
10929,True
10930,True
10931,False
10932,False
10933,False
10934,False
10935,True
10936,False
10937,False
10938,False
10939,False
10940,True
10941,False
10942,False
10943,True
10944,False
10945,False
10946,False
10947,False
10949,False
10950,True
10951,True
10952,True
10953,True
10954,False
10955,False
10956,True
10957,False
10958,True
10960,True
10961,False
10962,True
10963,True
10964,True
10965,False
10967,False
10968,False
10969,True
10970,False
10971,True
10972,False
10973,True
10974,False
10975,True
10976,True
10977,False
10978,True
10979,False
10980,True
10981,True
10982,True
10984,False
10985,True
10987,False
10988,False
10989,True
10990,True
10991,True
10992,False
10993,True
10994,True
10995,True
10996,False
10997,False
10998,False
10999,False
11000,True
11001,False
11002,False
11003,False
11004,True
11005,True
11006,False
11007,False
11008,True
11009,False
11010,False
11011,False
11012,False
11013,False
11014,False
11015,False
11016,True
11017,False
11018,False
11019,False
11020,True
11022,False
11023,True
11024,False
11025,False
11026,True
11027,False
11028,True
11030,True
11031,False
11032,False
11033,False
11035,True
11036,False
11037,True
11038,False
11039,True
11040,False
11041,False
11042,False
11043,False
11044,False
11045,False
11046,False
11048,True
11049,False
11050,True
11052,False
11053,False
11054,True
11055,False
11056,False
11057,True
11058,False
11059,False
11060,True
11061,True
11062,True
11064,False
11066,True
11067,True
11068,False
11069,False
11070,True
11072,False
11073,False
11074,True
11075,True
11076,False
11077,True
11078,False
11079,False
11080,True
11081,False
11082,False
11083,False
11084,False
11085,False
11086,False
11087,False
11088,False
11089,False
11090,False
11091,False
11092,True
11093,True
11094,False
11095,True
11097,False
11098,False
11099,False
11100,True
11101,True
11102,True
11103,True
11104,False
11105,True
11106,True
11107,False
11108,True
11109,False
11110,False
11112,False
11113,True
11114,True
11115,False
11116,True
11119,False
11120,True
11121,True
11122,False
11123,False
11124,True
11125,False
11126,False
11127,False
11128,True
11129,False
11130,True
11132,False
11133,True
11134,False
11135,True
11136,True
11137,True
11139,False
11140,False
11141,False
11142,False
11144,True
11145,True
11146,True
11147,True
11149,True
11151,True
11152,False
11153,True
11155,False
11156,False
11157,False
11158,True
11159,True
11160,False
11161,True
11162,False
11163,False
11164,True
11165,True
11166,False
11167,False
11168,False
11170,True
11171,True
11172,False
11173,True
11175,True
11177,False
11179,False
11180,True
11181,False
11183,False
11184,True
11185,True
11186,True
11187,True
11188,False
11190,True
11191,False
11192,True
11193,False
11194,False
11196,False
11198,True
11199,False
11200,True
11201,True
11202,False
11203,False
11204,True
11205,False
11206,True
11207,True
11208,False
11209,False
11210,False
11211,False
11212,False
11213,False
11214,True
11215,True
11216,False
11217,False
11218,False
11219,True
11220,False
11221,True
11222,False
11223,False
11224,True
11225,False
11226,False
11228,True
11229,True
11230,False
11231,False
11232,True
11233,False
11234,False
11235,False
11236,True
11237,False
11238,False
11239,False
11240,True
11241,True
11242,False
11243,False
11244,True
11245,False
11246,False
11248,False
11250,True
11251,False
11252,False
11253,False
11254,False
11256,True
11257,False
11258,False
11259,False
11261,False
11262,True
11265,False
11267,True
11268,False
11269,True
11270,False
11271,True
11272,True
11273,False
11274,False
11275,False
11276,False
11277,False
11278,False
11279,False
11280,True
11281,True
11282,False
11283,False
11284,False
11286,True
11287,False
11288,False
11289,False
11290,True
11292,True
11293,True
11294,False
11295,False
11296,True
11297,True
11298,True
11299,False
11300,True
11302,True
11303,True
11304,True
11305,True
11306,False
11307,False
11308,True
11309,True
11310,False
11311,True
11312,False
11313,True
11314,True
11315,False
11317,False
11318,True
11319,False
11320,False
11321,True
11322,False
11323,False
11324,False
11325,False
11326,False
11327,True
11328,True
11329,False
11330,False
11331,False
11332,False
11333,False
11334,True
11336,True
11337,False
11338,False
11340,True
11341,False
11342,True
11343,False
11345,False
11346,False
11347,True
11348,False
11349,True
11350,True
11351,True
11352,True
11353,True
11354,True
11356,True
11357,True
11358,False
11359,False
11360,True
11361,False
11362,False
11364,True
11365,True
11366,True
11367,False
11368,False
11369,False
11371,True
11372,False
11373,True
11374,False
11376,False
11377,False
11378,False
11379,True
11380,True
11381,True
11383,True
11384,False
11385,False
11386,True
11387,False
11388,False
11389,False
11390,True
11391,False
11392,True
11393,True
11394,False
11395,False
11396,False
11397,False
11398,False
11399,False
11400,True
11401,False
11402,False
11403,False
11405,False
11406,False
11407,False
11408,True
11410,False
11411,False
11412,False
11413,False
11415,False
11416,True
11417,False
11418,True
11419,False
11420,True
11421,True
11422,False
11423,False
11424,False
11425,True
11427,False
11428,False
11429,True
11430,False
11431,True
11432,True
11433,False
11434,False
11435,False
11437,False
11438,False
11439,False
11440,False
11441,True
11442,False
11443,False
11444,True
11445,False
11446,False
11447,False
11448,True
11449,True
11451,False
11452,False
11453,True
11454,False
11455,False
11456,False
11457,False
11458,False
11459,False
11460,True
11461,False
11462,True
11463,True
11464,False
11465,True
11466,False
11467,False
11468,False
11469,False
11471,False
11472,True
11473,False
11474,False
11475,False
11476,True
11478,False
11479,False
11480,False
11481,False
11482,False
11483,False
11484,False
11485,True
11486,False
11487,True
11488,True
11490,False
11491,False
11492,False
11494,True
11496,False
11497,True
11498,False
11499,False
11500,False
11501,True
11502,True
11503,False
11505,False
11506,True
11507,False
11508,True
11509,False
11511,False
11512,True
11513,True
11514,False
11515,True
11516,False
11517,True
11518,False
11519,True
11520,True
11522,True
11524,True
11526,False
11527,False
11529,False
11530,False
11531,True
11532,True
11534,True
11535,False
11536,True
11537,True
11538,False
11540,True
11541,False
11542,True
11543,False
11544,False
11545,True
11547,False
11548,False
11550,True
11552,False
11553,False
11554,False
11555,True
11556,False
11557,True
11558,False
11559,True
11560,False
11561,False
11562,False
11563,True
11564,False
11565,True
11566,True
11567,False
11569,False
11571,False
11572,False
11573,True
11575,True
11576,False
11577,True
11578,False
11579,False
11580,True
11581,False
11582,False
11583,True
11584,False
11585,True
11586,False
11587,False
11588,True
11590,True
11591,False
11592,False
11593,False
11594,True
11595,False
11596,False
11597,True
11598,False
11599,True
11600,False
11601,False
11602,True
11604,True
11605,True
11606,False
11608,False
11609,False
11611,True
11612,False
11613,False
11615,True
11619,True
11620,False
11621,False
11622,True
11623,False
11624,True
11625,True
11626,False
11627,False
11628,True
11629,True
11630,True
11632,True
11633,False
11634,False
11635,False
11636,False
11637,False
11639,False
11640,False
11641,False
11642,True
11643,False
11644,True
11645,False
11647,True
11648,False
11650,False
11651,True
11652,False
11653,True
11654,True
11655,True
11656,False
11657,True
11658,True
11659,False
11660,True
11661,True
11662,True
11663,True
11664,False
11665,True
11666,True
11667,False
11668,False
11669,True
11670,True
11671,True
11672,True
11673,True
11674,True
11675,True
11677,False
11678,True
11679,False
11680,False
11681,True
11682,True
11683,True
11684,True
11685,False
11686,False
11687,True
11688,True
11689,False
11690,False
11691,False
11692,True
11694,False
11695,False
11696,False
11697,False
11699,False
11701,False
11702,False
11703,False
11705,False
11706,False
11707,True
11708,False
11709,False
11710,True
11711,False
11712,False
11713,False
11714,False
11717,True
11718,True
11719,False
11720,True
11721,False
11722,False
11723,False
11725,False
11726,False
11727,False
11728,False
11729,True
11730,True
11731,False
11732,False
11733,False
11734,True
11735,False
11736,True
11737,False
11740,False
11742,False
11743,True
11744,False
11745,False
11746,True
11747,True
11748,True
11749,True
11752,True
11753,False
11754,True
11755,True
11758,False
11759,False
11760,False
11761,False
11762,True
11763,False
11764,False
11765,True
11766,False
11767,False
11768,False
11769,False
11770,True
11771,True
11772,False
11773,True
11774,False
11775,True
11777,True
11778,False
11779,True
11780,True
11781,True
11782,False
11783,False
11785,True
11786,False
11788,True
11789,True
11790,False
11791,False
11792,False
11793,False
11794,False
11795,False
11796,False
11797,True
11799,True
11800,False
11801,True
11802,False
11803,True
11804,False
11805,True
11806,True
11807,False
11808,False
11810,False
11811,False
11812,True
11813,False
11814,True
11816,False
11817,False
11818,True
11819,True
11821,False
11822,False
11823,False
11824,True
11825,True
11828,False
11830,True
11831,False
11832,False
11833,True
11834,True
11835,False
11837,False
11839,True
11840,True
11841,True
11843,True
11844,False
11845,False
11846,True
11847,True
11848,False
11849,True
11851,False
11852,False
11853,False
11854,True
11856,True
11857,True
11859,True
11861,False
11862,True
11863,False
11864,True
11865,False
11866,False
11867,False
11870,False
11871,False
11872,False
11873,True
11874,True
11875,False
11877,False
11878,False
11879,False
11880,False
11881,False
11883,True
11884,True
11885,True
11886,False
11887,True
11889,True
11891,True
11892,True
11893,True
11895,False
11896,True
11898,False
11899,True
11900,True
11901,True
11902,False
11903,True
11904,False
11908,False
11909,False
11910,True
11911,True
11912,True
11913,False
11914,True
11916,False
11917,True
11918,False
11919,False
11920,False
11922,False
11923,False
11924,True
11925,False
11926,False
11927,False
11928,False
11929,True
11930,False
11932,False
11933,False
11934,False
11935,True
11936,False
11937,True
11938,False
11939,True
11941,True
11942,True
11944,True
11945,False
11946,True
11949,False
11950,True
11951,True
11952,False
11954,False
11955,True
11956,False
11957,True
11959,False
11960,False
11961,False
11962,False
11963,False
11964,False
11965,False
11966,True
11967,False
11968,False
11969,False
11970,False
11971,True
11973,False
11974,False
11975,False
11976,False
11977,True
11978,True
11979,True
11980,False
11981,False
11982,True
11983,True
11984,False
11985,False
11986,True
11987,True
11989,False
11990,False
11991,False
11993,False
11994,True
11995,False
11996,False
11997,False
11998,False
11999,True
12000,True
12001,False
12003,False
12006,False
12007,True
12008,True
12009,True
12010,False
12013,False
12014,True
12015,False
12016,True
12017,False
12018,True
12019,True
12021,True
12022,True
12023,False
12024,True
12025,True
12026,True
12027,True
12028,False
12029,False
12030,False
12031,False
12032,True
12035,True
12036,False
12037,True
12038,False
12039,False
12040,False
12041,True
12043,True
12044,True
12045,True
12046,False
12047,True
12049,False
12050,True
12051,True
12052,True
12053,True
12054,False
12055,False
12056,True
12057,False
12058,True
12059,False
12060,True
12061,False
12062,False
12063,False
12064,False
12065,False
12066,False
12067,False
12069,True
12071,False
12072,False
12074,False
12075,False
12076,False
12077,True
12078,False
12079,False
12080,True
12082,False
12083,False
12084,True
12085,True
12086,True
12087,False
12088,False
12089,True
12090,False
12091,True
12092,False
12093,True
12094,False
12096,True
12097,True
12098,False
12099,False
12100,False
12101,False
